id,color,size,tel,warning
62a7e188fc13ae5fad000277,Pink,2XL,512-643-3358,55
62a7e188fc13ae5fad000278,Yellow,S,340-171-5843,68
62a7e188fc13ae5fad000279,Khaki,M,477-375-1623,93
62a7e188fc13ae5fad00027a,Blue,XL,133-410-2162,83
62a7e188fc13ae5fad00027b,Pink,3XL,424-186-2037,83
62a7e188fc13ae5fad00027c,Turquoise,XL,729-157-3093,88
62a7e188fc13ae5fad00027d,Blue,L,661-413-0415,72
62a7e188fc13ae5fad00027e,Maroon,S,796-358-3037,66
62a7e188fc13ae5fad00027f,Indigo,3XL,381-677-3987,92
62a7e188fc13ae5fad000280,Goldenrod,L,369-846-3714,79
62a7e188fc13ae5fad000281,Crimson,XL,788-688-3210,34
62a7e188fc13ae5fad000282,Violet,XS,227-700-3920,51
62a7e188fc13ae5fad000283,Violet,3XL,829-718-8437,42
62a7e188fc13ae5fad000284,Blue,XS,222-877-9479,57
62a7e188fc13ae5fad000285,Crimson,M,699-144-6862,28
62a7e188fc13ae5fad000286,Indigo,2XL,754-727-5559,72
62a7e188fc13ae5fad000287,Fuscia,M,866-777-9204,69
62a7e188fc13ae5fad000288,Teal,S,300-786-9120,18
62a7e188fc13ae5fad000289,Indigo,3XL,569-442-4013,73
62a7e188fc13ae5fad00028a,Puce,M,365-971-3678,42
62a7e188fc13ae5fad00028b,Indigo,S,552-952-7388,95
62a7e188fc13ae5fad00028c,Khaki,L,481-291-2165,100
62a7e188fc13ae5fad00028d,Aquamarine,M,523-800-3873,76
62a7e188fc13ae5fad00028e,Teal,XS,565-989-5492,50
62a7e188fc13ae5fad00028f,Crimson,2XL,811-925-6229,70
62a7e188fc13ae5fad000290,Yellow,M,407-770-2375,23
62a7e188fc13ae5fad000291,Green,S,761-989-1596,20
62a7e188fc13ae5fad000292,Fuscia,XS,180-895-1166,22
62a7e188fc13ae5fad000293,Maroon,L,442-649-3367,72
62a7e188fc13ae5fad000294,Puce,3XL,304-699-6123,83
62a7e188fc13ae5fad000295,Maroon,XL,351-525-0700,18
62a7e188fc13ae5fad000296,Fuscia,S,517-973-7686,95
62a7e188fc13ae5fad000297,Green,L,167-870-0934,15
62a7e188fc13ae5fad000298,Khaki,2XL,378-793-8130,89
62a7e188fc13ae5fad000299,Pink,M,522-924-0041,44
62a7e188fc13ae5fad00029a,Fuscia,3XL,668-872-8988,22
62a7e188fc13ae5fad00029b,Puce,L,480-629-0048,42
62a7e188fc13ae5fad00029c,Indigo,3XL,893-960-5886,29
62a7e188fc13ae5fad00029d,Mauv,M,491-353-7126,87
62a7e188fc13ae5fad00029e,Indigo,L,265-472-4138,5
62a7e188fc13ae5fad00029f,Orange,L,339-718-3340,24
62a7e188fc13ae5fad0002a0,Orange,S,247-960-1942,60
62a7e188fc13ae5fad0002a1,Khaki,XL,676-785-8963,23
62a7e188fc13ae5fad0002a2,Khaki,S,877-582-3179,53
62a7e188fc13ae5fad0002a3,Khaki,XL,176-138-1214,38
62a7e188fc13ae5fad0002a4,Khaki,M,164-849-7751,99
62a7e188fc13ae5fad0002a5,Turquoise,M,315-341-4798,13
62a7e188fc13ae5fad0002a6,Pink,3XL,155-548-2024,56
62a7e188fc13ae5fad0002a7,Indigo,L,623-813-9981,14
62a7e188fc13ae5fad0002a8,Teal,M,199-366-5791,25
62a7e188fc13ae5fad0002a9,Puce,2XL,292-964-8644,96
62a7e188fc13ae5fad0002aa,Maroon,2XL,475-819-0989,72
62a7e188fc13ae5fad0002ab,Yellow,XS,674-387-5875,87
62a7e188fc13ae5fad0002ac,Fuscia,3XL,955-787-7304,24
62a7e188fc13ae5fad0002ad,Crimson,3XL,925-602-7725,74
62a7e188fc13ae5fad0002ae,Teal,2XL,754-211-0649,90
62a7e188fc13ae5fad0002af,Blue,M,782-756-8077,79
62a7e188fc13ae5fad0002b0,Orange,S,518-681-2691,52
62a7e188fc13ae5fad0002b1,Goldenrod,S,399-861-9047,12
62a7e188fc13ae5fad0002b2,Pink,S,453-157-8284,76
62a7e188fc13ae5fad0002b3,Fuscia,S,370-857-8223,62
62a7e188fc13ae5fad0002b4,Green,XL,344-323-6526,64
62a7e188fc13ae5fad0002b5,Maroon,S,661-173-4486,7
62a7e188fc13ae5fad0002b6,Yellow,M,721-254-6171,48
62a7e188fc13ae5fad0002b7,Fuscia,L,288-196-0948,86
62a7e188fc13ae5fad0002b8,Turquoise,2XL,902-596-4751,32
62a7e188fc13ae5fad0002b9,Khaki,XS,469-949-2262,2
62a7e188fc13ae5fad0002ba,Aquamarine,2XL,287-264-0944,16
62a7e188fc13ae5fad0002bb,Pink,XS,848-225-8196,84
62a7e188fc13ae5fad0002bc,Mauv,XS,317-207-1387,35
62a7e188fc13ae5fad0002bd,Khaki,3XL,143-481-5923,98
62a7e188fc13ae5fad0002be,Puce,3XL,929-785-3622,75
62a7e188fc13ae5fad0002bf,Pink,XS,397-848-4913,27
62a7e188fc13ae5fad0002c0,Indigo,XL,757-383-6968,93
62a7e188fc13ae5fad0002c1,Purple,XS,699-609-7070,97
62a7e188fc13ae5fad0002c2,Goldenrod,XS,582-219-8114,87
62a7e188fc13ae5fad0002c3,Maroon,3XL,869-615-1536,31
62a7e188fc13ae5fad0002c4,Pink,XS,102-765-5346,8
62a7e188fc13ae5fad0002c5,Maroon,XL,748-722-0113,60
62a7e188fc13ae5fad0002c6,Puce,L,522-715-2007,90
62a7e188fc13ae5fad0002c7,Khaki,XS,362-811-6319,47
